injected,truth
40.5,40.5
40.0,40.0
20.174,39.5
39.5,39.5
39.5,39.5
39.5,39.5
39.5,39.5
39.5,39.5
39.5,39.5
39.0,39.0
39.0,39.0
38.5,38.5
38.5,38.5
38.5,38.5
38.5,38.5
37.75,37.75
38.25,38.25
38.0,38.0
38.0,38.0
38.0,38.0
38.0,38.0
37.0,37.0
37.5,37.5
37.5,37.5
37.5,37.5
37.5,37.5
5.48,37.5
37.0,37.0
37.0,37.0
37.0,37.0
37.0,37.0
56.092,37.0
37.0,37.0
37.0,37.0
37.0,37.0
36.0,36.0
36.0,36.0
36.0,36.0
36.0,36.0
37.0,37.0
37.0,37.0
37.0,37.0
37.0,37.0
38.0,38.0
38.0,38.0
36.9,36.9
36.9,36.9
36.9,36.9
36.9,36.9
36.9,36.9
36.9,36.9
36.9,36.9
36.9,36.9
35.8,35.8
35.8,35.8
35.0,35.0
34.5,34.5
33.52,33.52
34.5,34.5
83.382,35.5
35.0,35.0
35.75,35.75
35.75,35.75
35.25,35.25
20.855,35.25
73.459,35.25
35.25,35.25
34.01,34.01
34.01,34.01
35.26,35.26
35.26,35.26
35.26,35.26
35.26,35.26
35.26,35.26
35.26,35.26
67.977,35.0
35.0,35.0
35.0,35.0
35.0,35.0
35.0,35.0
35.0,35.0
34.0,34.0
77.536,33.5
33.5,33.5
33.5,33.5
33.5,33.5
47.514,33.5
32.51,32.51
32.0,32.0
32.1,32.1
32.1,32.1
32.32,32.32
33.32,33.32
33.32,33.32
33.32,33.32
33.32,33.32
58.26,33.32
55.883,33.31
43.525,33.31
33.31,33.31
33.31,33.31
34.3,34.3
34.3,34.3
29.211,34.1
35.1,35.1
35.09,35.09
35.09,35.09
34.0,34.0
28.899,34.7
34.69,34.69
34.69,34.69
34.69,34.69
34.69,34.69
33.75,33.75
34.2,34.2
34.2,34.2
34.2,34.2
34.2,34.2
34.2,34.2
65.871,32.18
32.1,32.1
41.836,32.0
32.09,32.09
31.9,31.9
31.5,31.5
31.25,31.25
31.25,31.25
31.0,31.0
14.275,31.0
31.0,31.0
31.0,31.0
31.0,31.0
31.0,31.0
31.0,31.0
31.0,31.0
30.99,30.99
30.9,30.9
30.9,30.9
30.9,30.9
30.9,30.9
30.9,30.9
30.0,30.0
30.0,30.0
30.0,30.0
30.0,30.0
30.0,30.0
30.0,30.0
30.0,30.0
30.0,30.0
29.02,29.02
29.02,29.02
28.71,28.71
28.3,28.3
28.5,28.5
28.5,28.5
28.25,28.25
28.0,28.0
28.0,28.0
28.0,28.0
28.0,28.0
28.0,28.0
46.914,28.0
28.0,28.0
27.8,27.8
27.6,27.6
27.6,27.6
27.6,27.6
27.4,27.4
27.4,27.4
27.6,27.6
27.8,27.8
27.99,27.99
28.25,28.25
61.963,27.99
27.99,27.99
27.74,27.74
27.5,27.5
33.984,27.5
27.5,27.5
27.75,27.75
27.75,27.75
28.25,28.25
18.741,28.25
28.5,28.5
28.99,28.99
29.25,29.25
29.25,29.25
63.425,29.5
29.5,29.5
80.09,29.29
28.7,28.7
28.7,28.7
28.7,28.7
28.7,28.7
28.7,28.7
28.7,28.7
28.7,28.7
28.7,28.7
28.7,28.7
28.59,28.59
18.641,28.2
28.0,28.0
28.0,28.0
28.0,28.0
28.0,28.0
28.0,28.0
28.0,28.0
27.79,27.79
27.79,27.79
27.78,27.78
27.78,27.78
27.78,27.78
27.78,27.78
42.32,27.78
27.78,27.78
27.78,27.78
27.78,27.78
27.77,27.77
27.77,27.77
27.77,27.77
27.77,27.77
27.5,27.5
27.0,27.0
27.0,27.0
27.0,27.0
27.0,27.0
27.0,27.0
27.0,27.0
27.0,27.0
27.0,27.0
27.0,27.0
27.0,27.0
27.0,27.0
32.773,26.8
26.8,26.8
73.672,26.7
26.4,26.4
26.4,26.4
26.4,26.4
26.4,26.4
26.4,26.4
26.3,26.3
26.3,26.3
26.3,26.3
26.3,26.3
26.3,26.3
80.808,26.3
41.896,26.51
26.51,26.51
26.51,26.51
26.51,26.51
26.51,26.51
26.51,26.51
26.3,26.3
5.816,26.3
26.2,26.2
26.0,26.0
25.9,25.9
25.6,25.6
25.8,25.8
25.8,25.8
26.0,26.0
26.0,26.0
26.15,26.15
26.15,26.15
26.16,26.16
15.448,27.0
27.25,27.25
27.25,27.25
27.0,27.0
27.0,27.0
27.25,27.25
27.25,27.25
28.395,27.25
27.25,27.25
27.25,27.25
27.25,27.25
27.1,27.1
27.0,27.0
27.0,27.0
27.0,27.0
27.0,27.0
44.923,27.0
27.0,27.0
27.0,27.0
26.75,26.75
26.75,26.75
26.75,26.75
26.75,26.75
26.65,26.65
26.65,26.65
26.65,26.65
26.65,26.65
26.65,26.65
26.65,26.65
26.65,26.65
26.65,26.65
26.55,26.55
26.48,26.48
26.4,26.4
26.2,26.2
25.8,25.8
25.6,25.6
25.5,25.5
25.3,25.3
64.544,25.3
25.3,25.3
25.18,25.18
25.18,25.18
25.4,25.4
45.004,25.6
25.8,25.8
25.9,25.9
25.7,25.7
25.7,25.7
25.9,25.9
26.55,26.55
26.7,26.7
26.75,26.75
26.9,26.9
26.9,26.9
27.0,27.0
26.99,26.99
29.598,26.99
26.99,26.99
27.15,27.15
27.65,27.65
27.8,27.8
28.25,28.25
28.35,28.35
28.35,28.35
28.45,28.45
28.45,28.45
28.6,28.6
28.6,28.6
28.5,28.5
28.1,28.1
28.1,28.1
28.1,28.1
28.0,28.0
28.0,28.0
28.0,28.0
28.0,28.0
36.168,27.85
27.75,27.75
27.6,27.6
27.6,27.6
27.6,27.6
27.6,27.6
27.45,27.45
27.45,27.45
27.45,27.45
27.45,27.45
27.45,27.45
27.45,27.45
27.7,27.7
27.7,27.7
27.45,27.45
27.45,27.45
27.45,27.45
27.45,27.45
27.45,27.45
27.45,27.45
66.427,27.35
27.15,27.15
27.05,27.05
27.05,27.05
27.05,27.05
72.438,27.05
27.05,27.05
27.05,27.05
26.9,26.9
26.9,26.9
26.8,26.8
26.5,26.5
26.5,26.5
26.5,26.5
26.75,26.75
27.0,27.0
27.0,27.0
27.0,27.0
27.0,27.0
27.0,27.0
27.0,27.0
27.0,27.0
62.174,27.0
9.685,27.0
27.0,27.0
27.0,27.0
26.9,26.9
26.9,26.9
26.9,26.9
26.9,26.9
26.8,26.8
33.359,26.8
26.85,26.85
26.85,26.85
26.85,26.85
26.85,26.85
26.75,26.75
26.75,26.75
26.75,26.75
26.75,26.75
26.8,26.8
26.8,26.8
26.7,26.7
7.981,26.7
26.7,26.7
26.7,26.7
26.7,26.7
13.158,26.7
26.7,26.7
56.551,26.7
26.7,26.7
26.7,26.7
26.7,26.7
26.7,26.7
26.7,26.7
26.7,26.7
26.7,26.7
26.7,26.7
26.7,26.7
26.7,26.7
26.6,26.6
26.6,26.6
26.75,26.75
26.85,26.85
26.9,26.9
27.4,27.4
27.5,27.5
28.1,28.1
28.2,28.2
28.25,28.25
28.4,28.4
28.5,28.5
28.65,28.65
53.701,28.75
28.83,28.83
28.83,28.83
28.84,28.84
29.2,29.2
29.4,29.4
29.4,29.4
29.6,29.6
30.0,30.0
30.25,30.25
78.591,30.25
56.36,30.25
30.5,30.5
30.5,30.5
30.5,30.5
30.7,30.7
30.7,30.7
31.3,31.3
66.173,31.3
32.0,32.0
32.0,32.0
32.2,32.2
32.2,32.2
32.4,32.4
32.8,32.8
33.0,33.0
33.3,33.3
33.3,33.3
33.3,33.3
33.3,33.3
33.2,33.2
33.0,33.0
32.4,32.4
32.2,32.2
32.2,32.2
32.0,32.0
31.8,31.8
31.8,31.8
31.5,31.5
33.199,31.5
31.25,31.25
31.3,31.3
37.284,30.61
30.4,30.4
39.19,30.22
30.6,30.6
30.85,30.85
30.6,30.6
30.6,30.6
30.4,30.4
30.4,30.4
29.8,29.8
30.0,30.0
30.0,30.0
7.713,30.0
29.7,29.7
29.7,29.7
29.7,29.7
29.7,29.7
30.15,30.15
30.1,30.1
53.813,30.1
30.1,30.1
29.8,29.8
29.62,29.62
29.75,29.75
19.566,30.4
30.2,30.2
31.4,31.4
31.33,31.33
31.4,31.4
30.6,30.6
30.7,30.7
30.5,30.5
30.5,30.5
30.7,30.7
30.7,30.7
30.9,30.9
30.9,30.9
31.1,31.1
80.358,31.5
31.3,31.3
31.3,31.3
31.3,31.3
31.3,31.3
31.3,31.3
31.3,31.3
31.4,31.4
31.4,31.4
31.2,31.2
31.0,31.0
30.8,30.8
30.46,30.46
30.2,30.2
30.2,30.2
30.2,30.2
30.2,30.2
19.42,30.0
29.22,29.22
29.4,29.4
30.0,30.0
30.0,30.0
30.4,30.4
37.196,30.75
30.85,30.85
31.0,31.0
31.2,31.2
31.4,31.4
31.4,31.4
31.4,31.4
31.4,31.4
31.2,31.2
31.0,31.0
66.736,31.0
31.0,31.0
31.2,31.2
31.2,31.2
31.2,31.2
31.2,31.2
31.2,31.2
31.2,31.2
31.2,31.2
31.25,31.25
31.25,31.25
31.25,31.25
31.0,31.0
31.0,31.0
30.8,30.8
30.8,30.8
31.05,31.05
31.4,31.4
31.2,31.2
30.9,30.9
30.9,30.9
39.298,30.9
30.9,30.9
30.9,30.9
31.1,31.1
31.1,31.1
31.1,31.1
31.1,31.1
31.1,31.1
31.1,31.1
46.519,31.1
31.1,31.1
31.1,31.1
31.3,31.3
43.515,31.5
31.5,31.5
31.5,31.5
31.5,31.5
31.5,31.5
31.5,31.5
31.62,31.62
32.05,32.05
31.95,31.95
32.2,32.2
32.4,32.4
32.4,32.4
32.4,32.4
18.79,32.2
32.2,32.2
32.2,32.2
32.5,32.5
33.2,33.2
33.4,33.4
34.1,34.1
34.0,34.0
33.55,33.55
33.75,33.75
33.95,33.95
34.15,34.15
34.5,34.5
34.15,34.15
15.148,34.6
34.8,34.8
35.4,35.4
35.15,35.15
34.85,34.85
34.65,34.65
34.2,34.2
34.6,34.6
35.2,35.2
35.35,35.35
35.5,35.5
35.3,35.3
34.9,34.9
35.0,35.0
35.45,35.45
18.795,35.65
35.7,35.7
35.85,35.85
35.95,35.95
36.0,36.0
35.95,35.95
36.05,36.05
48.628,36.0
36.0,36.0
36.94,36.94
37.19,37.19
5.61,37.0
37.25,37.25
37.25,37.25
38.019,36.0
35.9,35.9
36.05,36.05
35.7,35.7
35.71,35.71
35.3,35.3
35.4,35.4
35.65,35.65
35.85,35.85
35.9,35.9
36.0,36.0
36.0,36.0
30.602,36.0
36.0,36.0
35.9,35.9
35.85,35.85
57.664,35.97
35.88,35.88
35.98,35.98
36.3,36.3
36.4,36.4
36.1,36.1
35.9,35.9
36.25,36.25
15.894,37.0
37.36,37.36
37.5,37.5
37.5,37.5
37.5,37.5
37.5,37.5
37.74,37.74
37.74,37.74
38.75,38.75
44.616,38.92
39.01,39.01
38.7,38.7
38.81,38.81
82.888,38.97
38.67,38.67
38.24,38.24
38.4,38.4
38.49,38.49
39.1,39.1
39.49,39.49
39.7,39.7
40.09,40.09
40.62,40.62
40.6,40.6
40.59,40.59
40.45,40.45
40.24,40.24
40.1,40.1
39.9,39.9
39.5,39.5
39.25,39.25
38.6,38.6
38.0,38.0
38.0,38.0
38.0,38.0
37.36,37.36
37.55,37.55
38.6,38.6
39.6,39.6
41.7,41.7
42.62,42.62
43.0,43.0
43.3,43.3
44.9,44.9
45.09,45.09
45.4,45.4
44.0,44.0
42.26,42.26
42.7,42.7
43.19,43.19
43.01,43.01
40.85,40.85
40.75,40.75
41.18,41.18
41.31,41.31
41.26,41.26
41.1,41.1
40.4,40.4
40.2,40.2
40.09,40.09
39.9,39.9
39.1,39.1
38.91,38.91
38.4,38.4
38.79,38.79
39.7,39.7
41.74,41.74
42.35,42.35
43.0,43.0
44.0,44.0
43.99,43.99
44.1,44.1
44.1,44.1
44.1,44.1
44.2,44.2
44.2,44.2
44.2,44.2
44.2,44.2
44.59,44.59
44.59,44.59
44.59,44.59
44.59,44.59
45.1,45.1
70.143,45.1
44.6,44.6
57.754,44.1
45.22,45.22
46.12,46.12
46.12,46.12
46.12,46.12
46.12,46.12
66.523,46.12
46.12,46.12
46.12,46.12
46.0,46.0
45.75,45.75
43.75,43.75
44.0,44.0
44.1,44.1
44.1,44.1
44.1,44.1
44.1,44.1
44.1,44.1
44.1,44.1
44.35,44.35
44.35,44.35
44.35,44.35
44.35,44.35
43.55,43.55
42.5,42.5
42.3,42.3
42.3,42.3
42.3,42.3
42.3,42.3
42.16,42.16
42.16,42.16
42.16,42.16
42.16,42.16
42.16,42.16
42.16,42.16
42.16,42.16
42.16,42.16
39.833,41.9
41.41,41.41
41.77,41.77
62.748,42.5
42.75,42.75
43.0,43.0
42.0,42.0
42.25,42.25
41.99,41.99
42.5,42.5
42.5,42.5
42.5,42.5
41.0,41.0
41.1,41.1
41.5,41.5
15.417,41.75
42.0,42.0
42.15,42.15
42.15,42.15
42.15,42.15
42.15,42.15
42.15,42.15
41.5,41.5
41.5,41.5
41.75,41.75
41.99,41.99
42.5,42.5
44.0,44.0
14.246,44.01
44.92,44.92
44.92,44.92
44.92,44.92
45.0,45.0
45.4,45.4
45.65,45.65
45.8,45.8
45.48,45.48
45.15,45.15
44.38,44.38
44.85,44.85
44.55,44.55
44.0,44.0
43.85,43.85
41.435,43.25
43.5,43.5
44.5,44.5
44.9,44.9
45.0,45.0
44.9,44.9
44.9,44.9
44.9,44.9
46.15,46.15
46.48,46.48
78.496,46.19
46.19,46.19
47.2,47.2
46.64,46.64
46.59,46.59
47.1,47.1
46.25,46.25
42.1,42.1
58.587,42.0
42.29,42.29
41.9,41.9
41.69,41.69
41.45,41.45
41.95,41.95
42.25,42.25
41.9,41.9
41.5,41.5
41.7,41.7
54.014,41.95
42.1,42.1
42.55,42.55
43.41,43.41
43.94,43.94
43.5,43.5
44.73,44.73
44.0,44.0
44.0,44.0
43.75,43.75
44.1,44.1
44.75,44.75
44.75,44.75
45.25,45.25
44.05,44.05
44.35,44.35
45.0,45.0
45.5,45.5
45.75,45.75
45.1,45.1
45.0,45.0
46.001,45.1
45.1,45.1
45.45,45.45
45.0,45.0
45.25,45.25
45.4,45.4
45.25,45.25
45.25,45.25
45.0,45.0
45.0,45.0
54.107,45.25
45.25,45.25
44.9,44.9
45.48,45.48
45.6,45.6
46.0,46.0
46.0,46.0
46.0,46.0
45.8,45.8
45.8,45.8
46.25,46.25
50.49,46.5
47.15,47.15
45.65,45.65
45.65,45.65
45.65,45.65
45.15,45.15
45.15,45.15
45.65,45.65
46.0,46.0
45.99,45.99
45.99,45.99
45.99,45.99
45.99,45.99
45.99,45.99
45.99,45.99
45.99,45.99
45.99,45.99
45.51,45.51
45.51,45.51
45.01,45.01
45.52,45.52
45.54,45.54
45.97,45.97
45.97,45.97
45.97,45.97
45.97,45.97
45.97,45.97
45.98,45.98
46.0,46.0
46.0,46.0
46.5,46.5
47.0,47.0
47.0,47.0
47.0,47.0
47.5,47.5
47.5,47.5
82.549,47.5
48.0,48.0
48.0,48.0
47.49,47.49
47.93,47.93
48.7,48.7
48.71,48.71
48.71,48.71
48.71,48.71
49.21,49.21
55.511,49.71
49.69,49.69
49.19,49.19
49.19,49.19
49.19,49.19
49.69,49.69
50.19,50.19
78.723,49.19
49.69,49.69
50.18,50.18
50.5,50.5
50.75,50.75
50.0,50.0
50.5,50.5
51.02,51.02
51.25,51.25
51.49,51.49
51.5,51.5
51.5,51.5
51.61,51.61
53.25,53.25
53.25,53.25
54.0,54.0
53.5,53.5
52.0,52.0
52.25,52.25
51.0,51.0
51.25,51.25
51.25,51.25
50.99,50.99
50.25,50.25
8.198,51.02
50.01,50.01
49.89,49.89
49.81,49.81
49.32,49.32
49.01,49.01
48.76,48.76
30.681,50.4
53.0,53.0
51.25,51.25
51.25,51.25
18.207,50.42
50.82,50.82
50.22,50.22
50.1,50.1
50.0,50.0
50.5,50.5
51.49,51.49
51.46,51.46
51.35,51.35
51.55,51.55
51.62,51.62
52.25,52.25
52.0,52.0
52.36,52.36
52.76,52.76
52.76,52.76
52.76,52.76
53.65,53.65
54.66,54.66
54.91,54.91
29.329,53.5
53.05,53.05
53.13,53.13
55.0,55.0
56.05,56.05
56.17,56.17
56.17,56.17
57.07,57.07
57.07,57.07
57.57,57.57
58.07,58.07
58.07,58.07
18.953,58.07
59.68,59.68
59.68,59.68
60.0,60.0
60.28,60.28
59.98,59.98
59.98,59.98
59.98,59.98
59.98,59.98
59.98,59.98
59.98,59.98
60.23,60.23
60.73,60.73
57.99,57.99
57.49,57.49
57.0,57.0
53.18,53.18
53.43,53.43
55.65,55.65
56.01,56.01
55.25,55.25
55.51,55.51
56.0,56.0
56.5,56.5
56.75,56.75
35.675,56.25
53.75,53.75
53.81,53.81
54.81,54.81
55.5,55.5
55.5,55.5
55.5,55.5
55.5,55.5
55.5,55.5
55.5,55.5
55.5,55.5
55.5,55.5
30.698,55.0
54.5,54.5
54.5,54.5
54.5,54.5
54.5,54.5
54.5,54.5
55.5,55.5
55.5,55.5
55.65,55.65
55.65,55.65
55.65,55.65
55.65,55.65
55.65,55.65
55.65,55.65
55.0,55.0
55.09,55.09
55.09,55.09
55.09,55.09
55.09,55.09
55.09,55.09
55.09,55.09
55.09,55.09
55.09,55.09
55.09,55.09
55.01,55.01
54.5,54.5
54.5,54.5
54.5,54.5
55.0,55.0
41.607,55.0
55.0,55.0
56.0,56.0
56.25,56.25
56.2,56.2
54.89,54.89
55.05,55.05
55.05,55.05
12.014,55.05
18.449,55.5
55.7,55.7
54.89,54.89
81.61,55.39
68.38,54.99
54.46,54.46
53.75,53.75
53.8,53.8
53.55,53.55
64.331,55.04
55.05,55.05
54.95,54.95
54.95,54.95
54.95,54.95
54.98,54.98
54.98,54.98
54.98,54.98
54.98,54.98
54.47,54.47
54.5,54.5
54.75,54.75
54.9,54.9
53.0,53.0
53.25,53.25
53.5,53.5
78.773,54.0
53.5,53.5
53.5,53.5
53.0,53.0
53.01,53.01
53.01,53.01
53.01,53.01
53.25,53.25
53.5,53.5
53.5,53.5
53.5,53.5
53.49,53.49
53.49,53.49
53.0,53.0
53.25,53.25
53.5,53.5
53.75,53.75
54.0,54.0
55.25,55.25
81.459,55.25
55.25,55.25
55.5,55.5
55.5,55.5
55.0,55.0
55.0,55.0
55.5,55.5
57.0,57.0
57.0,57.0
57.25,57.25
56.99,56.99
56.75,56.75
56.8,56.8
75.402,56.5
56.6,56.6
56.6,56.6
56.6,56.6
55.5,55.5
55.5,55.5
55.5,55.5
55.5,55.5
55.5,55.5
55.0,55.0
55.1,55.1
55.1,55.1
60.59,55.1
55.1,55.1
55.1,55.1
55.1,55.1
55.1,55.1
55.1,55.1
55.1,55.1
53.69,53.69
53.75,53.75
53.55,53.55
53.5,53.5
53.5,53.5
53.5,53.5
53.7,53.7
53.88,53.88
53.9,53.9
53.8,53.8
53.8,53.8
61.376,53.8
53.8,53.8
53.8,53.8
53.8,53.8
53.8,53.8
52.48,52.48
51.3,51.3
51.3,51.3
51.8,51.8
52.15,52.15
52.3,52.3
52.3,52.3
52.3,52.3
51.95,51.95
13.209,51.45
51.45,51.45
51.45,51.45
52.45,52.45
53.0,53.0
52.45,52.45
52.45,52.45
52.45,52.45
71.917,52.45
52.45,52.45
52.45,52.45
53.0,53.0
53.5,53.5
53.5,53.5
53.5,53.5
53.5,53.5
53.5,53.5
53.5,53.5
53.5,53.5
53.5,53.5
54.0,54.0
54.5,54.5
55.0,55.0
55.0,55.0
28.117,55.0
35.459,55.0
54.25,54.25
21.884,54.5
54.5,54.5
54.0,54.0
54.0,54.0
54.0,54.0
54.0,54.0
54.01,54.01
54.01,54.01
53.99,53.99
53.99,53.99
54.0,54.0
54.0,54.0
53.5,53.5
53.6,53.6
53.6,53.6
53.6,53.6
53.6,53.6
53.6,53.6
56.01,56.01
55.0,55.0
56.01,56.01
56.0,56.0
55.51,55.51
55.5,55.5
55.6,55.6
55.6,55.6
55.6,55.6
55.6,55.6
55.1,55.1
55.25,55.25
55.62,55.62
56.0,56.0
55.75,55.75
56.0,56.0
56.1,56.1
56.1,56.1
56.35,56.35
56.4,56.4
56.0,56.0
63.426,55.75
55.75,55.75
55.75,55.75
55.75,55.75
55.75,55.75
41.213,55.4
55.4,55.4
55.4,55.4
54.27,55.5
55.5,55.5
30.543,55.5
55.5,55.5
44.877,55.5
55.5,55.5
55.5,55.5
55.65,55.65
56.15,56.15
56.15,56.15
56.15,56.15
56.15,56.15
55.65,55.65
55.5,55.5
55.0,55.0
55.0,55.0
14.497,55.0
55.0,55.0
55.0,55.0
65.783,55.0
55.0,55.0
55.0,55.0
55.0,55.0
55.0,55.0
55.0,55.0
55.0,55.0
55.0,55.0
55.0,55.0
55.0,55.0
53.99,53.99
30.991,53.8
53.49,53.49
53.49,53.49
53.1,53.1
53.0,53.0
53.7,53.7
53.2,53.2
53.2,53.2
53.2,53.2
52.0,52.0
52.1,52.1
67.529,52.1
52.1,52.1
47.499,51.49
51.1,51.1
51.25,51.25
51.25,51.25
51.25,51.25
51.3,51.3
51.5,51.5
51.03,51.03
51.05,51.05
50.75,50.75
51.0,51.0
52.5,52.5
52.49,52.49
52.99,52.99
53.0,53.0
52.22,52.22
6.758,47.22
49.0,49.0
18.162,49.0
50.0,50.0
48.75,48.75
48.75,48.75
49.01,49.01
49.5,49.5
49.5,49.5
49.99,49.99
33.47,50.18
50.68,50.68
5.166,50.66
51.0,51.0
51.5,51.5
51.5,51.5
51.5,51.5
51.5,51.5
51.5,51.5
51.5,51.5
51.5,51.5
51.5,51.5
50.75,50.75
50.25,50.25
50.25,50.25
50.25,50.25
50.5,50.5
50.5,50.5
50.5,50.5
50.5,50.5
51.0,51.0
51.0,51.0
42.065,51.0
43.553,51.0
53.862,51.0
51.0,51.0
51.0,51.0
51.0,51.0
51.0,51.0
51.0,51.0
50.75,50.75
50.75,50.75
50.35,50.35
41.774,51.0
34.165,50.95
48.543,50.45
50.95,50.95
51.0,51.0
51.0,51.0
12.715,51.0
51.0,51.0
51.0,51.0
50.5,50.5
50.4,50.4
50.4,50.4
50.0,50.0
50.0,50.0
50.0,50.0
50.5,50.5
51.0,51.0
51.0,51.0
51.0,51.0
50.0,50.0
50.0,50.0
6.127,50.0
50.0,50.0
50.5,50.5
50.5,50.5
38.107,50.0
50.0,50.0
49.9,49.9
51.0,51.0
50.32,50.32
30.881,49.5
49.0,49.0
49.6,49.6
49.97,49.97
49.97,49.97
49.98,49.98
49.85,49.85
49.52,49.52
49.2,49.2
50.0,50.0
51.0,51.0
51.01,51.01
52.0,52.0
52.0,52.0
52.0,52.0
51.5,51.5
51.5,51.5
51.5,51.5
51.5,51.5
41.442,51.39
51.39,51.39
50.51,50.51
52.0,52.0
52.0,52.0
52.5,52.5
52.39,52.39
52.0,52.0
51.97,51.97
57.895,51.97
52.45,52.45
52.88,52.88
52.39,52.39
52.0,52.0
52.0,52.0
52.0,52.0
52.49,52.49
52.49,52.49
53.0,53.0
53.0,53.0
53.0,53.0
53.0,53.0
53.0,53.0
52.5,52.5
53.0,53.0
53.0,53.0
53.25,53.25
53.25,53.25
33.862,54.81
55.25,55.25
54.9,54.9
54.06,54.06
53.75,53.75
53.75,53.75
53.75,53.75
53.69,53.69
54.0,54.0
54.1,54.1
54.75,54.75
54.6,54.6
54.7,54.7
54.7,54.7
55.2,55.2
55.7,55.7
55.5,55.5
54.6,54.6
54.85,54.85
54.8,54.8
54.8,54.8
54.83,54.83
55.33,55.33
55.4,55.4
55.41,55.41
55.8,55.8
57.4,57.4
57.6,57.6
57.6,57.6
58.5,58.5
66.024,58.0
59.0,59.0
58.0,58.0
57.75,57.75
57.75,57.75
57.75,57.75
57.75,57.75
57.75,57.75
57.75,57.75
59.0,59.0
59.0,59.0
58.0,58.0
58.0,58.0
58.0,58.0
19.981,57.6
57.75,57.75
14.841,57.75
58.0,58.0
57.75,57.75
57.75,57.75
56.75,56.75
56.99,56.99
56.98,56.98
56.3,56.3
57.0,57.0
56.7,56.7
57.0,57.0
57.0,57.0
55.69,55.69
55.0,55.0
55.0,55.0
55.0,55.0
55.5,55.5
69.93,55.0
53.9,53.9
53.9,53.9
53.3,53.3
53.1,53.1
71.918,52.89
52.5,52.5
53.0,53.0
53.0,53.0
53.0,53.0
72.982,53.0
53.0,53.0
53.0,53.0
53.0,53.0
53.0,53.0
54.1,54.1
54.1,54.1
54.0,54.0
55.0,55.0
55.5,55.5
55.0,55.0
55.25,55.25
55.48,55.48
40.525,56.0
56.5,56.5
56.49,56.49
55.75,55.75
55.75,55.75
81.642,55.75
56.0,56.0
54.65,54.65
54.65,54.65
54.65,54.65
54.3,54.3
55.29,55.29
54.69,54.69
54.5,54.5
17.064,54.5
54.75,54.75
54.99,54.99
54.98,54.98
54.63,54.63
54.63,54.63
16.241,54.61
54.61,54.61
34.07,56.5
57.5,57.5
57.25,57.25
57.98,57.98
56.8,56.8
56.96,56.96
56.71,56.71
56.68,56.68
58.418,55.88
55.65,55.65
55.65,55.65
55.9,55.9
55.9,55.9
55.99,55.99
55.99,55.99
55.99,55.99
56.25,56.25
56.39,56.39
55.69,55.69
56.0,56.0
56.0,56.0
56.0,56.0
55.97,55.97
55.97,55.97
54.6,54.6
54.39,54.39
54.04,54.04
54.25,54.25
53.75,53.75
53.75,53.75
54.0,54.0
54.0,54.0
36.122,55.0
64.753,55.6
56.0,56.0
56.5,56.5
56.9,56.9
55.373,56.0
56.5,56.5
56.5,56.5
56.75,56.75
56.97,56.97
57.0,57.0
57.1,57.1
57.25,57.25
57.2,57.2
57.7,57.7
57.0,57.0
57.25,57.25
57.25,57.25
57.25,57.25
64.841,57.25
56.28,56.28
56.0,56.0
54.98,54.98
54.75,54.75
40.341,53.75
52.5,52.5
52.24,52.24
52.29,52.29
59.758,52.29
52.29,52.29
51.97,51.97
51.96,51.96
52.0,52.0
52.19,52.19
50.99,50.99
50.5,50.5
49.9,49.9
49.75,49.75
49.69,49.69
49.51,49.51
49.95,49.95
49.5,49.5
49.0,49.0
48.25,48.25
49.6,49.6
49.82,49.82
49.5,49.5
50.31,50.31
27.298,50.29
50.19,50.19
49.96,49.96
50.5,50.5
50.65,50.65
50.65,50.65
50.9,50.9
51.0,51.0
51.14,51.14
51.0,51.0
51.42,51.42
51.42,51.42
51.5,51.5
52.0,52.0
51.5,51.5
51.5,51.5
51.5,51.5
51.5,51.5
51.25,51.25
28.232,51.25
50.88,50.88
50.88,50.88
50.35,50.35
50.35,50.35
50.4,50.4
50.1,50.1
50.0,50.0
50.0,50.0
49.75,49.75
49.88,49.88
58.024,49.88
49.88,49.88
49.88,49.88
49.88,49.88
49.63,49.63
49.63,49.63
49.63,49.63
49.63,49.63
49.88,49.88
49.79,49.79
49.8,49.8
49.8,49.8
50.1,50.1
50.0,50.0
5.922,50.4
51.5,51.5
51.0,51.0
51.1,51.1
36.672,51.1
48.171,51.1
51.1,51.1
51.1,51.1
51.24,51.24
64.883,51.24
51.24,51.24
51.24,51.24
51.24,51.24
51.24,51.24
51.24,51.24
51.24,51.24
51.0,51.0
51.09,51.09
51.09,51.09
51.09,51.09
51.09,51.09
11.706,51.09
50.79,50.79
50.79,50.79
50.79,50.79
50.79,50.79
48.8,48.8
47.7,47.7
47.3,47.3
47.07,47.07
12.995,47.6
48.66,48.66
47.99,47.99
48.49,48.49
49.0,49.0
48.7,48.7
47.2,47.2
46.5,46.5
45.779,46.5
47.0,47.0
47.01,47.01
47.55,47.55
47.8,47.8
47.8,47.8
47.8,47.8
47.8,47.8
47.8,47.8
47.8,47.8
48.0,48.0
48.0,48.0
48.0,48.0
13.369,47.0
47.0,47.0
47.0,47.0
47.0,47.0
47.0,47.0
76.892,46.65
47.0,47.0
46.05,46.05
45.7,45.7
32.283,44.8
44.25,44.25
44.0,44.0
43.69,43.69
41.7,41.7
42.13,42.13
57.554,43.05
45.883,43.5
44.35,44.35
45.0,45.0
